municipio_codigo,municipio_nombre,departamento_nombre,municipal_code,municipio_final,departamento_final,region,iusi_vigente_2025,iusi_devengado_2025,iusi_percibido_2025,iusi_vigente_Q,iusi_devengado_Q,iusi_percibido_Q,urbanidad_centralidad_score,mercado_inmobiliario_formal_score,finanzas_credito_formalidad_score,capacidad_institucional_catastral_score,intensidad_inmobiliaria_formal_score,proxy_iva_potential_index_100,proxy_iva_weight_share_pct,urbanidad_data_points,mercado_data_points,finanzas_data_points,institucional_data_points,viirs,equipamientos_urbanos_importantes,densidad_hab_km2,poblacion_2018,infraestructura,pib_local_km2,actividades_construccion,cantidad_empresas,segmento_abc_alquila,ingreso_mensual_hogar,porcentaje_segmento_abc,tamano_mercado,dinamismo_negocios,cartera_creditos_pib_fund,pea_igss_fund,agentes_bancarios_100k,depositos_pib_percapita,sistema_financiero,uso_catastro_ot,reglamento_construccion_ot,autonomia_financiera,volumen_tributacion,ranking_gestion_municipal,instituciones,icl_2025
110,San Juan Sacatepequez,Guatemala,110,San Juan Sacatepequez,Guatemala,Región I Metropolitana,22372200.0,18111683.25,18111683.25,22372200.0,18111683.25,18111683.25,87.94642857142857,77.06632653061224,65.07142857142858,77.39795918367346,77.38137755102042,96.42857142857143,1.0645407944023082,6,7,5,7,0.08798463092136645,0.08021390374331551,0.16782068090505392,0.22924900511993537,72.00826457826464,8357875.281285432,0.5991189427312775,0.43688524590163935,0.04803,0.32113031663142017,0.06312712068926235,40.698441915993065,60.49981682056312,1.1988424735501646,0.03399996496704557,219.52390193203863,0.7044246714149206,100.0,0.0,0.3,0.35429457826555444,0.0012524228108510775,43.96219841050375,70.26967522787194,62.376207364271075
312,Ciudad Vieja,Sacatepéquez,312,Ciudad Vieja,Sacatepéquez,Región V Central,9679375.26,9679375.26,9679375.26,9679375.26,9679375.26,9679375.26,81.01190476190476,82.04081632653062,65.53571428571428,80.33163265306122,77.34948979591837,96.07142857142857,1.0288198319711919,6,7,5,7,0.06468165019611677,0.058823529411764705,0.18021569042080776,0.030428968248218422,82.27529463138973,3265013.1824667114,0.42143906020558003,0.2966042154566745,0.12791,0.42187602659285506,0.07521071096985453,67.9694959657064,57.629072282884074,0.16023482615273354,0.1271958796674461,220.02306382116373,0.4832205495070859,89.97476695946621,1.0,0.0,0.5077025401671861,0.0005116592763437334,57.22336026741826,65.5488574768154,65.78767579970054
302,Jocotenango,Sacatepéquez,302,Jocotenango,Sacatepéquez,Región V Central,2339790.0,2078292.81,2078292.81,2339790.0,2078292.81,2078292.81,81.81547619047619,91.27551020408164,54.607142857142854,75.99489795918366,76.9783163265306,95.71428571428572,0.8706523129138589,6,7,5,7,0.12367129685396201,0.06417112299465241,0.3816434764220765,0.017049972853347563,81.59200137577282,14284513.174983382,0.42290748898678415,0.2949648711943794,0.2012,0.6009065415883497,0.3830390047218325,72.39416180967265,62.28533100252212,0.1162068545233727,0.16687185438908114,220.02306382116367,0.35044528987568135,77.27351606956735,1.0,0.3,0.33445505784189505,0.00034737129739249157,45.998607153929264,49.90984314481463,67.20768792488039
901,Quetzaltenango,Quetzaltenango,901,Quetzaltenango,Quetzaltenango,Región Vi Suroccidente,40100000.0,36105413.95,36105413.95,40100000.0,36105413.95,36105413.95,91.3095238095238,88.57142857142857,37.25,88.08673469387756,76.48979591836735,95.35714285714286,1.0763690254512226,6,7,5,7,0.20228859103950086,0.6310160427807486,0.2521514062169592,0.1594143482629978,69.18610762802355,21190659.89261764,0.7224669603524229,0.6121779859484777,0.20833,0.3778011721884382,0.005208642708145805,44.62239098662409,79.7840945190314,0.06097413508648577,0.4820721568055482,288.8228100500226,0.1423388386853864,58.176032627445444,0.8,1.0,1.0,0.009778166229925212,59.4849837058747,57.75484198462482,64.05482065620346
401,Chimaltenango,Chimaltenango,401,Chimaltenango,Chimaltenango,Región V Central,6220000.0,6146837.57,6146837.57,6220000.0,6146837.57,6146837.57,87.79761904761905,71.83673469387756,70.82142857142858,70.76530612244899,76.21045918367348,95.0,0.993778143732647,6,7,5,7,0.07732037399469499,0.1925133689839572,0.37470924085430324,0.0906561818936516,79.04573214181733,1519918.6848407139,0.5712187958883994,0.4454332552693208,0.08158,0.46321381659433614,0.2714565791663415,2.816938595610552,56.25451675350113,0.2093900419305047,0.23561458199073657,233.31539907132824,0.42469785446496,86.04340914702995,0.0,1.0,0.43093018324586596,0.002106962497379371,50.35290760993919,48.8069907347522,55.03356493164882
109,San Pedro Sacatepequez,Guatemala,109,San Pedro Sacatepequez,Guatemala,Región I Metropolitana,990115.0,1177681.32,1177681.32,990115.0,1177681.32,1177681.32,87.05357142857143,79.23469387755101,63.53571428571429,67.85714285714286,75.94897959183673,94.64285714285714,0.7552495343280073,6,7,5,7,0.2205898192859702,0.06417112299465241,0.3115618524000846,0.04326843990702804,77.50753111236747,12189262.056169456,0.3671071953010279,0.23114754098360657,0.05051,0.37886940041370826,0.047759619748580465,44.74257170513257,62.82366021443402,0.8279445173041347,0.03995153134261107,219.52390193203863,0.48648972439609295,99.15560777475581,0.0,0.3,0.2511680679198492,0.0002626438354267274,26.423340515271406,72.7205867839337,66.59769704013767
106,Chinautla,Guatemala,106,Chinautla,Guatemala,Región I Metropolitana,17907714.15,17889095.15,17889095.15,17907714.15,17889095.15,17889095.15,83.45238095238095,76.88775510204081,66.03571428571429,66.12244897959184,74.52933673469389,94.28571428571428,1.0369858891123274,6,7,5,7,0.09271483958855563,0.026737967914438502,0.3029156269824487,0.1003147647957779,78.20301527119587,6261116.212848445,0.5565345080763583,0.3914519906323185,0.11235,0.32669260093944325,0.0760601492585687,46.47455063409746,55.33637284475017,2.099458365607712,0.03346639926807822,219.5239019320386,1.2336151762816523,100.0,0.0,0.0,0.497310117466561,0.0008618223202712691,48.12257514431568,55.21489903441974,65.98931491667464
501,Escuintla,Escuintla,501,Escuintla,Escuintla,Región V Central,26574781.0,25324886.53,25324886.53,26574781.0,25324886.53,25324886.53,84.76190476190476,91.68367346938774,35.714285714285715,80.05102040816327,73.86989795918367,93.92857142857143,1.0524762940690209,6,7,5,7,0.033532392758924674,0.42780748663101603,0.04948022837809262,0.13571280631609273,73.26065043730408,8072447.77921585,0.6093979441997063,0.46943793911007026,0.12017,0.44439620294701576,0.15107968135643907,44.228595254693175,72.60986213427938,0.05557079445734524,0.5328966385401142,313.0597847069515,0.06191691138798657,49.44596833462341,0.4,0.3,0.6177344171016813,0.003054566591260004,55.225369265755134,55.35738321409813,59.64153599513772
2001,Chiquimula,Chiquimula,2001,Chiquimula,Chiquimula,Región Iii Nororiente,3859302.46,4024963.0,4024963.0,3859302.46,4024963.0,4024963.0,79.70238095238095,91.12244897959185,47.00000000000001,71.12244897959184,73.66581632653062,93.57142857142857,0.9285382875852008,6,7,5,7,0.020745762537152254,0.28342245989304815,0.05394121378727003,0.09448654472123329,72.42859734643474,2361645.365129701,0.5124816446402349,0.4092505854800937,0.10256,0.45200239000394127,0.2759525369433347,58.35963586694143,69.34747050496095,0.09591732258212463,0.2524795512514312,275.2291605295581,0.2755584646658999,63.6360317246678,0.0,0.3,0.44057103782590046,0.0019956469409970427,26.75440541929732,70.98662811272835,57.725448536176415
308,San Lucas Sacatepequez,Sacatepéquez,308,San Lucas Sacatepequez,Sacatepéquez,Región V Central,16500000.0,14034260.47,14034260.47,16500000.0,14034260.47,14034260.47,85.56547619047619,95.61224489795919,30.464285714285715,72.55102040816327,72.85204081632654,93.21428571428572,1.0213478158529012,6,7,5,7,0.20865801275355259,0.10160427807486631,0.200639458659336,0.021479522389382718,81.24695733184662,83036040.28669909,0.4977973568281938,0.3510538641686183,0.17495,0.6233421284481904,0.38343519436874,100.0,75.23828116128213,0.04398388488417251,0.4038535188053745,220.02306382116373,0.13264230712821012,56.43853268393039,0.0,1.0,0.4506835960434608,0.001921903098409557,39.054178560855604,54.98394681241234,71.6190973084066
304,Sumpango,Sacatepéquez,304,Sumpango,Sacatepéquez,Región V Central,1943497.04,1902118.56,1902118.56,1943497.04,1902118.56,1902118.56,80.29761904761905,78.8265306122449,51.035714285714285,78.92857142857143,72.33545918367346,92.85714285714286,0.8331445640196729,6,7,5,7,0.06570167001676869,0.0374331550802139,0.14533812645379574,0.03502898341965997,78.85107246903011,50523606.396807894,0.3509544787077827,0.24637002341920375,0.08654,0.3479216865009141,0.09763314761674215,86.94526468219924,59.51186302717164,0.11740324123635164,0.08018439784613235,220.02306382116373,0.35405323615520995,77.61865138333579,0.0,1.0,0.312271610040606,0.0008143980670539496,43.22895781094413,70.22733168167444,65.72433272951587
105,Palencia,Guatemala,105,Palencia,Guatemala,Región I Metropolitana,13144585.33,12816702.09,12816702.09,13144585.33,12816702.09,12816702.09,75.44642857142857,67.11734693877551,72.92857142857142,74.48979591836734,72.17474489795917,92.5,1.0058721777264812,6,7,5,7,0.02384665174804769,0.0481283422459893,0.05653964897441319,0.06047438881677245,75.94766389560981,2506451.3237852626,0.42584434654919234,0.2901639344262295,0.08696,0.3009901681953975,0.04530358132001879,16.33127918444952,61.27666946948178,1.2783135736523865,0.06974034340304644,219.52390193203863,0.751120884480104,100.0,0.0,1.0,0.3964544865439468,0.0006772618755943183,47.5851348270125,58.036846741804254,62.864908859536236
207,Sanarate,El Progreso,207,Sanarate,El Progreso,Región Iii Nororiente,2563820.68,2538058.31,2538058.31,2563820.68,2538058.31,2538058.31,66.93452380952381,84.38775510204081,52.107142857142854,81.04591836734694,70.58035714285714,92.14285714285714,0.8610243395756664,6,7,5,7,0.02287987904363498,0.1657754010695187,0.025043772467752173,0.03327318737497411,73.6878107896869,1314291.1903488673,0.41409691629955947,0.272248243559719,0.06218,0.4962147573163115,0.24807467274594167,38.092820527345005,66.53101188118156,0.14339502713497831,0.19131872039599787,609.7037788511526,0.16716219002097676,54.09269514536443,0.8,0.3,0.3430885022525354,0.00032641109943107354,51.568172146991245,65.0415558079603,57.98965257992006
1301,Huehuetenango,Huehuetenango,1301,Huehuetenango,Huehuetenango,Región Vii Noroccidente,10157838.96,10977927.19,10977927.19,10157838.96,10977927.19,10977927.19,81.9047619047619,86.37755102040816,36.25,69.89795918367346,70.03188775510203,91.78571428571428,0.994309749622486,6,7,5,7,0.07102919922083746,0.37433155080213903,0.08694100232607316,0.10167252358178984,64.24186006327182,3396316.8928492465,0.5726872246696035,0.4708430913348946,0.11935,0.4400247957280146,0.16706502618017702,30.38882692709115,73.15780332828432,0.081713344630642,0.3628074366003776,210.34491839765113,0.31365809544633666,54.150237759614924,0.0,0.3,0.29014289857323683,0.003102986513040226,35.41335819879014,67.95451559541814,56.17326260178075
2202,El Progreso,Jutiapa,2202,El Progreso,Jutiapa,Región Iv Suroriente,499400.0,511814.19,511814.19,499400.0,511814.19,511814.19,68.48214285714285,80.68877551020408,63.89285714285715,60.204081632653065,69.75510204081633,91.42857142857143,0.604849367994431,6,7,5,7,0.02463537854310939,0.08021390374331551,0.04100486360752802,0.01872735470574648,79.45941348804193,2034535.2670265897,0.34948604992657856,0.24063231850117095,0.22581,0.3386619958510738,0.053670118547379214,43.70945808526974,64.01652833805856,0.12605518947180092,0.15401319648160236,378.8171355947674,0.3726761721743574,70.66020660866222,0.0,0.0,0.32482808760021015,0.0006213373903757421,38.3935284394596,59.38415298762752,57.79984650864241
511,Palin,Escuintla,511,Palin,Escuintla,Región V Central,13536102.0,13316185.85,13316185.85,13536102.0,13316185.85,13316185.85,84.28571428571429,86.83673469387756,36.17857142857143,58.826530612244895,69.20535714285715,91.07142857142857,0.9941030139986597,6,7,5,7,0.0943225535768779,0.0748663101604278,0.10300866990907168,0.05581471067293867,72.5272144437716,11806349.152779397,0.48164464023494863,0.33536299765807964,0.0613,0.3809395313133514,0.11964586237687334,45.727870710345876,70.87466077738317,0.06101466756863673,0.4527882017106122,313.0597847069516,0.06798246816706059,49.99035564575256,0.0,0.0,0.4726182248872807,0.005132316215960355,41.01713970334882,41.47619112672459,57.54204874530085
